Nome: PORTO ALEGRE- BELEM NOVO
Codigo Estacao: B807
Latitude: -30.1861111
Longitude: -51.17805554
Altitude: 3.3
Situacao: Operante
Data Inicial: 2022-12-07
Data Final: 2024-04-09
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2022-12-30;0800;0;1014,1;1014,676163;1014,1;1013,9;0;16;15,7;13,7;15,9;15;13,9;13,1;12,4;91;88;88;20;2,5;1,1;
2022-12-30;0900;0;1014,4;1014,975138;1014,4;1014,1;70,292;16;16,3;13,6;16,3;15,3;13,8;13,4;12,5;90;84;84;29;2,3;1,4;
2022-12-30;1000;0;1014,8;1015,370046;1014,8;1014,4;610,05;18;19;13,4;19;16,3;14,4;13,3;13,1;84;69;70;23;2,7;1,2;
2022-12-30;1100;0;1015,1;1015,6648;1015,1;1014,8;1410,578;20;21,8;13,8;21,8;19;14,3;13,1;14,3;70;60;60;38;3;,8;
2022-12-30;1200;0;1015;1015,560562;1015,1;1014,9;2219,856;23;24;14,2;24,4;21,8;14,4;13,4;14,3;61;52;54;290;2,9;1,4;
2022-12-30;1300;0;1014,8;1015,359322;1015;1014,8;2927,214;26;24,6;15,7;25,4;24;16,9;13,9;14,3;61;51;58;235;4,5;2,1;
2022-12-30;1400;0;1014,4;1014,954814;1014,8;1014,4;3469,283;27;26,9;15,4;27,5;24,6;16,7;14,9;14,2;59;47;49;264;4,8;2,6;
2022-12-30;1500;0;1013,8;1014,350814;1014,4;1013,8;3815,975;29;28,9;14,6;29;26,9;16;13,1;14,2;50;38;42;275;5,1;2;
2022-12-30;1600;0;1013,1;1013,649705;1013,8;1013,1;3939,92;30;29,3;12,7;30,1;28,4;15,7;12,7;14,2;44;36;36;252;5,7;3,2;
2022-12-30;1700;0;1012,5;1013,046848;1013,2;1012,5;3830,718;32;30,7;11,2;31;29,1;13,9;9,8;14,2;37;28;30;247;6,6;3,6;
2022-12-30;1800;0;1011,9;1012,446704;1012,5;1011,9;3483,192;32;30,6;10,4;31,6;30;12,7;8,7;14,2;34;25;29;235;6,3;3,3;
2022-12-30;1900;0;1011,2;1011,746505;1011,8;1011,2;2904,574;33;30,5;9,2;31,4;30,5;11,1;8,4;14,2;30;25;27;206;6,1;2,5;
2022-12-30;2000;0;1010,7;1011,246415;1011,2;1010,7;2164,203;33;30,4;14,3;31,6;30,4;14,6;9,1;13,7;38;26;38;134;6;3,4;
2022-12-30;2100;0;1010,8;1011,34882;1011;1010,7;1327,733;32;29,1;17,1;30,7;29;17,2;14,2;13,4;49;38;48;85;6,9;4,1;
2022-12-30;2200;0;1011,1;1011,653378;1011,1;1010,8;509,07;30;26,7;16,9;29,1;26,7;17,5;16,7;13;55;48;55;92;7,7;3,5;
2022-12-30;2300;0;1011,5;1012,056755;1011,5;1011,1;31,22;28;25;15,6;26,7;25;17,1;15,5;12,6;57;54;56;45;6,4;2;
2022-12-31;0000;0;1011,6;1012,15906;1011,6;1011,5;0;26;23,8;16,9;25,1;23,6;16,9;15,7;12,5;66;56;66;55;5,2;2,2;
2022-12-31;0100;0;1011,9;1012,461496;1011,9;1011,6;0;25;22,6;16,9;23,8;22,6;17;16,8;12,5;70;65;70;22;5,6;2,4;
2022-12-31;0200;0;1011,8;1012,362391;1012;1011,8;0;24;22,1;17,1;22,6;22,1;17,1;16,9;12,5;73;70;73;40;5,7;2,7;
2022-12-31;0300;0;1011,5;1012,06337;1011,8;1011,5;0;23;21,5;17,5;22,1;21,5;17,5;17,1;12,5;78;73;78;29;6,3;2,8;
2022-12-31;0400;0;1011,2;1011,763969;1011,5;1011,1;0;22;21,1;17,5;21,5;21;17,6;17,4;12,5;80;78;80;23;6,2;2,1;
2022-12-31;0500;0;1011,2;1011,766279;1011,2;1011,1;0;22;19,9;17,3;21,2;19,9;17,6;17,3;12,5;85;80;85;331;4,6;,8;
2022-12-31;0600;0;1011,4;1011,966778;1011,4;1011,2;0;21;19,7;17,2;20,6;19,7;17,5;17,1;12,4;85;81;85;5;3,7;1;
2022-12-31;0700;0;1011,7;1012,269279;1011,7;1011,3;0;20;18,5;17,1;19,7;18,3;17,4;16,7;12,4;92;85;92;29;1,8;,5;
2022-12-31;0800;0;1012,2;1012,770539;1012,2;1011,7;0;19;18;16,9;18,6;18;17,3;16,7;12,4;94;91;94;15;1,5;,5;
2022-12-31;0900;0;1012,7;1013,270429;1012,7;1012,2;65,588;19;18,2;17;18,2;17,6;17,1;16,6;12,5;95;93;93;64;1,1;,6;
2022-12-31;1000;0;1013,2;1013,763551;1013,2;1012,7;598,278;20;21,9;18,2;21,9;18,2;18,3;17;13,1;93;79;80;44;1,3;,5;
2022-12-31;1100;0;1013,6;1014,155673;1013,6;1013,2;1346,811;24;26,2;19,1;26,2;22;19,7;18,3;14,1;80;65;65;357;2,1;,8;
2022-12-31;1200;0;1013,4;1013,951327;1013,6;1013,4;2160,99;27;28,5;17,9;28,7;26,2;19,6;17,2;14,2;66;51;53;293;4,6;2,4;
2022-12-31;1300;0;1013,4;1013,949686;1013,4;1013,4;2878,259;30;29,4;18,5;29,9;28,5;19,3;17,4;14,2;54;49;52;285;5,7;2,6;
2022-12-31;1400;0;1013,2;1013,747406;1013,4;1013,2;3427,426;31;30,6;18,4;31;29,4;19,9;17,7;14,2;53;47;48;286;6,9;2,8;
2022-12-31;1500;0;1012,7;1013,245877;1013,2;1012,7;3763,998;33;31,3;18,3;31,8;30,1;19,4;17,5;14,2;49;46;46;260;6,9;2,8;
2022-12-31;1600;0;1012,1;1012,642524;1012,7;1012,1;3878,272;34;33;18,2;33,4;31,3;19,7;15,8;14,2;48;34;42;249;5,3;1,7;
2022-12-31;1700;0;1011,7;1012,240192;1012,1;1011,7;3789,446;35;34,2;14,4;34,7;32,7;19,3;12,9;14,2;44;28;31;240;5,1;3,2;
2022-12-31;1800;0;1010,9;1011,439238;1011,7;1010,9;3461,442;36;34,5;11,9;34,8;33,6;15,1;11,7;14,2;31;26;26;239;5,5;2,8;
2022-12-31;1900;0;1010,5;1011,038849;1010,9;1010,5;2876,611;37;34,6;13,6;35,2;34,2;14,1;11,4;14,1;29;24;28;156;6,8;3,7;
2022-12-31;2000;0;1010,3;1010,841029;1010,6;1010,2;2155,065;36;33,3;15,7;34,9;33,2;16,8;14;13,7;37;28;35;133;7,3;4,8;
2022-12-31;2100;0;1010,1;1010,643405;1010,3;1010,1;1335,577;35;31,9;19,6;33,4;31,9;19,9;15,6;13,3;49;35;48;105;7,8;4,8;
2022-12-31;2200;0;1010,7;1011,248222;1010,7;1010,1;509,078;33;29,4;18,4;31,9;29,4;20,3;18,1;12,9;55;47;52;81;8;4,1;
2022-12-31;2300;0;1011,2;1011,752512;1011,2;1010,7;31,523;30;27,2;17,8;29,3;27,2;18,8;17,8;12,6;58;51;56;69;7;1,8;
2023-01-01;0000;0;1011,5;1012,053967;1011,5;1011,2;0;28;26,5;16,3;27,4;26,2;17,8;16,3;12,5;57;54;54;65;6,2;2,6;
2023-01-01;0100;0;1011,8;1012,353946;1011,8;1011,5;0;27;26,6;15;26,7;26,2;16,3;15;12,5;54;49;49;50;7,4;2,3;
2023-01-01;0200;0;1011,7;1012,254632;1011,8;1011,7;0;27;26,2;14,6;27;26,2;15;13,9;12,5;49;45;49;32;6,1;2,4;
2023-01-01;0300;0;1011,4;1011,957822;1011,7;1011,4;0;26;24,4;16,6;26,2;24,3;16,6;14,6;12,5;62;49;62;5;5,8;1,6;
2023-01-01;0400;0;1011,2;1011,76016;1011,4;1011,1;0;25;23,1;17,1;24,4;22,6;17,3;16,6;12,5;71;62;69;54;3,8;1,7;
2023-01-01;0500;0;1011,1;1011,662574;1011,3;1011,1;0;24;21,8;18,4;23,4;21,7;18,6;17,2;12,5;82;68;81;354;4,5;1,1;
2023-01-01;0600;0;1011,2;1011,76416;1011,2;1011,1;0;22;21;19;21,8;21;19,3;18,4;12,5;89;81;88;8;2,7;1,4;
2023-01-01;0700;0;1011,2;1011,764929;1011,2;1011,1;0;22;20,6;19;21,1;20,6;19,4;19;12,4;91;88;91;26;2,8;1;
2023-01-01;0800;0;1011,7;1012,267916;1011,7;1011,2;0;21;19,2;18,3;20,5;18,7;19,2;17,3;12,4;95;89;94;45;2,3;,5;
2023-01-01;0900;0;1012,1;1012,666396;1012,1;1011,6;69,254;20;20,1;19,3;20,1;18,8;19,4;17,8;12,5;96;93;95;54;3;,8;
2023-01-01;1000;0;1012,3;1012,863051;1012,3;1012,1;623,724;22;21,9;20,1;22,2;20,2;20,3;19,3;13,1;95;88;90;39;2,9;1,6;
2023-01-01;1100;0;1012,8;1013,358782;1012,8;1012,3;1384,935;24;24,3;20,2;24,4;21,8;20,8;19,9;14,1;90;77;78;57;4;2;
2023-01-01;1200;0;1012,3;1012,852377;1012,9;1012,3;2154,908;27;27,6;19,7;27,8;24,3;20,4;19,2;14,2;78;60;62;38;4,6;2;
2023-01-01;1300;0;1011,8;1012,348818;1012,3;1011,8;2852,772;30;29,4;21,9;31;27,6;22,4;18,6;14,2;66;48;64;240;4,6;2,4;
2023-01-01;1400;0;1011,2;1011,747588;1011,8;1011,2;3393,526;31;29,9;22,1;30;28,1;22,9;21,2;14,2;70;63;63;235;5,3;3,2;
2023-01-01;1500;0;1010,7;1011,243549;1011,2;1010,7;3383,501;32;32;20,3;32;29,9;22,7;19,4;14,2;63;49;50;192;5,3;2,8;
2023-01-01;1600;0;1009,9;1010,441521;1010,7;1009,9;3568,791;34;32,9;20,4;33,8;31,3;21,4;19,2;14,2;52;43;48;191;6,5;3,7;
2023-01-01;1700;0;1009;1009,536654;1010;1008,9;3677,183;36;35,4;19,8;35,9;32,9;21,7;19,4;14,2;50;39;40;128;7,5;2,2;
2023-01-01;1800;0;1008,5;1009,037433;1009;1008,5;3240,563;37;34,8;20;36;34,6;20,3;19;14,1;42;39;42;102;8,6;4,9;
2023-01-01;1900;0;1007,9;1008,43904;1008,6;1007,9;2488,167;37;33,7;19,5;35,2;33,4;20,2;18;14,1;44;39;43;91;9,1;5,8;
2023-01-01;2000;0;1007,2;1007,740604;1007,9;1007,2;1603,363;35;32,6;18,9;33,7;32,2;19,5;17,7;13,8;46;40;44;79;10,6;4,7;
2023-01-01;2100;0;1006,6;1007,143661;1007,2;1006,6;1282,863;35;30,7;19,5;32,9;30,7;20,8;18,9;13,6;51;44;51;76;8,1;4,4;
2023-01-01;2200;0;1006,5;1007,046666;1006,6;1006,5;517,302;33;29;18,4;30,7;29;19,6;18,4;13,1;53;50;53;55;10,2;2,9;
2023-01-01;2300;0;1007;1007,549668;1007;1006,2;27,601;31;27,5;19,4;29,1;27,5;19,4;18,2;12,6;61;52;61;35;6,5;2,1;
2023-01-02;0000;0;1007,1;1007,651557;1007,1;1006,8;0;29;26,5;20,2;27,5;26,4;20,2;19,4;12,5;68;61;68;37;5;2;
2023-01-02;0100;0;1007,8;1008,353418;1007,8;1007,1;0;28;25,7;20,5;26,5;25,6;20,5;20,2;12,5;73;68;73;31;5,7;2,2;
2023-01-02;0200;0;1008,4;1008,955048;1008,4;1007,8;0;27;25;20,6;25,7;25;20,6;20,4;12,5;77;73;77;46;4,7;1,6;
2023-01-02;0300;0;1007,5;1008,055485;1008,4;1007,5;0;26;24,5;20,9;25;24,5;20,9;20,6;12,5;80;77;80;30;4,3;1,5;
2023-01-02;0400;0;1006,9;1007,455154;1007,5;1006,9;0;26;24,5;20,9;24,6;24,4;20,9;20,8;12,5;81;80;80;2;3,9;1,5;
2023-01-02;0500;0;1006,8;1007,354726;1006,9;1006,5;0;26;24,7;20,7;24,7;24,5;20,9;20,7;12,5;80;78;78;360;3,6;,9;
2023-01-02;0600;0;1006,9;1007,455714;1007;1006,7;0;25;24,2;20,9;24,8;24;21,1;20,6;12,5;83;78;82;251;2,9;,8;
2023-01-02;0700;0;1006,6;1007,156485;1007;1006,6;0;25;23,7;21,8;24,2;23,7;22,1;20,9;12,4;90;82;89;320;2;,5;
2023-01-02;0800;0;1006,5;1007,056429;1006,6;1006,3;0;25;23,7;21,3;23,7;23,4;22,2;21,3;12,4;92;86;87;340;1,9;,6;
2023-01-02;0900;0;1007,1;1007,656386;1007,1;1006,4;7,086;25;23,9;22;24;23,5;22,1;21,2;12,4;89;86;89;256;1,3;,6;
2023-01-02;1000;0;1007,6;1008,153865;1007,7;1007,1;163,21;25;25,4;22,3;25,4;23,7;22,8;21,9;12,9;91;83;83;277;2;,6;
2023-01-02;1100;0;1007,6;1008,153123;1007,7;1007,5;292,34;26;25,8;22,4;25,9;25,4;22,7;22,1;12,9;83;80;81;20;2,7;,4;
2023-01-02;1200;0;1007,5;1008,054181;1007,6;1007,4;333,815;27;25,2;23,1;25,9;25,1;23,3;22,3;13,1;90;81;88;22;2;,8;
2023-01-02;1300;0;1007,5;1008,04994;1007,5;1007,3;830,564;27;27,5;21,6;27,5;25,2;23,4;21,4;13,4;89;70;70;355;4,1;1,6;
2023-01-02;1400;0;1007,1;1007,647536;1007,5;1007,1;1223,477;29;28,7;22;29,1;27,5;22,4;20,8;14,2;70;63;67;289;5,8;1,9;
2023-01-02;1500;0;1006,5;1007,047936;1007,1;1006,5;1465,078;30;28,3;21,9;29,1;28;22,8;21,4;14,2;71;66;68;297;6,4;2,9;
2023-01-02;1600;0;1005,5;1006,043246;1006,5;1005,5;2124,288;31;30,6;21,6;30,9;28,3;22,9;21,3;14,2;69;58;59;289;9,3;3,2;
2023-01-02;1700;0;1004,8;1005,340554;1005,5;1004,8;3540,636;33;31,9;21,1;32,4;30,3;22,1;20,4;14,2;59;51;53;296;9,3;4,1;
2023-01-02;1800;0;1003,6;1004,139554;1004,8;1003,6;3275,244;35;32,1;20,9;33,2;31;22,2;20,7;14,2;56;50;52;308;9,2;2,9;
2023-01-02;1900;0;1002,9;1003,437944;1003,6;1002,8;2494,141;35;32,8;20,8;33,4;31,8;21,7;20,4;14,2;53;48;49;298;7;3;
2023-01-02;2000;0;1001,8;1002,337881;1002,9;1001,7;1788,667;36;32,5;21,5;33,7;32,3;21,9;20,7;13,9;53;49;52;291;8,1;2,7;
2023-01-02;2100;0;1001,7;1002,238886;1001,8;1001,5;1093,005;35;31,9;22,3;33,5;31,9;22,7;21,5;13,5;57;51;57;287;5,8;1,8;
2023-01-02;2200;0;1002,5;1003,042339;1002,5;1001,6;559,257;35;30,2;21,6;32,6;30,2;23;21,6;13,2;61;54;60;291;4,7;2,3;
2023-01-02;2300;0;1003,5;1004,047939;1003,5;1002,5;36,548;31;27,4;22,4;30,2;27,3;23,1;21,4;12,5;76;59;74;147;6,3;3,1;
2023-01-03;0000;0;1004,1;1004,648998;1004,1;1003,5;0;29;27;22,1;27,4;27;22,6;22,1;12,5;76;73;75;320;6,2;,6;
2023-01-03;0100;0;1005,2;1005,751253;1005,2;1004,1;0;28;26,1;22;27,3;26;22,2;21,8;12,5;79;72;78;51;2,6;,9;
2023-01-03;0200;0;1005,8;1006,352875;1005,9;1005,2;0;28;25,4;22,4;26,1;25,3;22,4;22;12,5;83;78;83;222;3,9;2;
2023-01-03;0300;0;1005,5;1006,053452;1005,8;1005,3;0;27;25;23,3;25,8;25;23,3;22,5;12,5;90;83;90;214;5,2;3,3;
2023-01-03;0400;0;1005,5;1006,054196;1005,6;1005,4;0;26;24,6;21,8;25;24,5;23,4;21,8;12,5;92;84;84;192;7,5;3,2;
2023-01-03;0500;0;1005;1005,554666;1005,6;1005;0;26;24,2;20,9;24,8;24,2;21,9;20,7;12,5;85;80;82;200;7,1;3,7;
2023-01-03;0600;0;1005,1;1005,65603;1005,1;1004,9;0;25;23,5;19,9;24,3;23,5;20,9;19,9;12,5;83;79;80;196;7,2;3;
2023-01-03;0700;0;1005,6;1006,157811;1005,6;1004,9;0;24;22,7;18,9;23,6;22,6;20,1;18,9;12,4;84;79;79;195;7,9;4,5;
2023-01-03;0800;0;1006,4;1006,96072;1006,4;1005,6;0;23;21,4;18,5;22,7;21,4;19;18,5;12,4;84;79;84;201;7,9;4,5;
2023-01-03;0900;0;1007,5;1008,062096;1007,5;1006,4;35,092;22;21;18,5;21,4;20,9;18,6;18,3;12,5;86;84;86;211;8,2;3,8;
2023-01-03;1000;0;1008,4;1008,961072;1008,5;1007,5;555,507;23;21,8;18,4;21,8;21;18,5;18,2;13,1;86;81;81;214;7,8;5,2;
2023-01-03;1100;0;1009,2;1009,758675;1009,2;1008,4;1416,809;24;23,3;18,5;23,5;21,7;19;18;14,2;81;74;74;202;8,6;5,3;
2023-01-03;1200;0;1009,6;1010,158331;1009,6;1009,2;2253,153;25;23,6;17,9;24,2;22,9;19,1;17,7;14,2;76;69;70;200;8,6;4;
2023-01-03;1300;0;1009,6;1010,156643;1009,8;1009,5;2900,762;27;24,5;16,9;25,3;23,6;19;16,9;14,2;72;62;62;216;6,8;3;
2023-01-03;1400;0;1009,4;1009,954297;1009,7;1009,4;3418,404;28;25,7;17,5;25,9;24,5;18,7;17;14,2;65;60;61;180;6,4;2,8;
2023-01-03;1500;0;1008,9;1009,451438;1009,5;1008,8;3870,12;29;27,1;16,1;27,4;25,5;17,8;15,5;14,2;62;51;51;199;5,9;2,9;
2023-01-03;1600;0;1008,1;1008,650634;1008,9;1008;3939,042;30;27,3;17,8;28,4;26,4;17,8;15,5;14,2;57;49;56;169;7,4;3,6;
2023-01-03;1700;0;1007,9;1008,452549;1008,1;1007,6;3819,915;30;26,2;17,5;27,7;26;18,7;17,1;14,2;61;55;59;140;8,9;5,2;
2023-01-03;1800;0;1007;1007,552979;1007,9;1007;3401,584;29;25,7;17,2;27,3;25,7;18,9;17;14,2;61;57;59;133;8,9;5,2;
2023-01-03;1900;0;1007,2;1007,753089;1007,4;1006,9;2830,307;29;25,7;17;26,4;25,6;18,2;17;14,2;62;58;59;133;8,8;5;
2023-01-03;2000;0;1007,8;1008,353233;1007,8;1007,1;1452,671;29;25,8;14,1;26,6;25,6;17,6;13,8;13,9;60;47;48;149;7,5;4,2;
2023-01-03;2100;0;1008,3;1008,855739;1008,3;1007,7;692,806;27;24,6;17,5;25,8;24,5;17,5;13,6;13,7;65;47;65;154;8;4,8;
2023-01-03;2200;0;1008,8;1009,357325;1008,8;1008,3;187,37;26;23,9;18;24,6;23,9;18;17,2;13,1;69;64;69;165;9,7;4,5;
2023-01-03;2300;0;1010;1010,559684;1010;1008,7;8,791;25;23;17,5;23,9;23;18,2;17,5;12,5;71;69;71;127;9,8;3,1;
2023-01-04;0000;0;1010,5;1011,061099;1010,5;1010;0;24;22,4;17,1;23;22,3;17,6;17;12,5;72;71;72;99;5,8;2,5;
2023-01-04;0100;0;1010,3;1010,862511;1010,8;1010,3;0;23;21,6;17;22,4;21,5;17;16,7;12,5;75;72;75;86;5,3;3;
2023-01-04;0200;0;1010,5;1011,062813;1010,5;1010,1;0;23;21,5;17,8;21,7;21,3;17,8;17;12,5;80;75;80;102;5,8;2;
2023-01-04;0300;0;1010,5;1011,063962;1011,2;1010,5;0;22;20,9;18;21,5;20,9;18;17,7;12,5;84;79;84;38;3,6;,4;
2023-01-04;0400;0;1010,1;1010,664314;1010,5;1010;0;22;20,6;18;20,9;20,6;18,1;17,9;12,5;85;84;85;353;1,5;,3;
2023-01-04;0500;0;1008,9;1009,464798;1010,1;1008,9;0;21;20;18;20,6;19,7;18,1;17,8;12,5;90;85;88;23;2;1,3;
2023-01-04;0600;0;1008,4;1008,965676;1008,9;1008,4;0;21;19,4;17,9;20,2;19,3;18;17,6;12,4;91;86;91;91;2,3;,4;
2023-01-04;0700;0;1008,8;1009,366094;1008,9;1008,3;0;20;19,3;17,8;19,5;19,2;18;17,7;12,4;91;90;91;2;1,4;,2;
2023-01-04;0800;0;1009,2;1009,766706;1009,3;1008,8;0;20;19,1;17,7;19,3;19;17,9;17,6;12,3;93;91;92;54;1,9;,8;
2023-01-04;0900;0;1010,3;1010,867324;1010,3;1009,1;9,758;20;19,1;17,6;19,3;19;18;17,6;12,4;93;91;91;307;1,7;,3;
2023-01-04;1000;0;1010,6;1011,165557;1010,6;1010,1;187,834;20;20,1;18,4;20,1;19;18,5;17,6;12,9;93;90;90;1;,9;,3;
2023-01-04;1100;0;1011;1011,561756;1011;1010,6;737,376;22;22,2;18,7;22,3;20,1;19;18,3;13,2;90;80;80;332;1,7;,9;
2023-01-04;1200;0;1011,1;1011,65747;1011,2;1011;1744,537;24;24,5;17,8;24,9;22,2;19,2;17,8;14,2;81;67;67;31;3,1;1,5;
2023-01-04;1300;0;1011;1011,553693;1011,1;1010,9;2913,367;27;26,5;17,7;27,1;24,3;18,4;16,6;14,2;69;56;58;88;4,2;1,4;
2023-01-04;1400;0;1010,8;1011,352109;1011,1;1010,8;3440,21;28;27,3;19,2;27,9;25,8;20,1;17;14,2;67;55;61;263;4,6;1,8;
2023-01-04;1500;0;1010,8;1011,351558;1010,9;1010,7;3781,303;29;27,6;18,1;28,4;26,6;19,1;17,6;14,2;61;55;56;233;6,5;3,8;
2023-01-04;1600;0;1010,2;1010,748494;1010,8;1010,2;3902,827;31;29,1;17;29,3;27,6;18,5;15,3;14,2;57;45;48;196;6,1;3;
2023-01-04;1700;0;1009,5;1010,046848;1010,2;1009,5;3590,436;32;29,8;18,4;30,6;29;18,8;15,2;14,2;51;42;51;166;7,3;4,5;
2023-01-04;1800;0;1009,2;1009,745424;1009,6;1009,1;3488,844;32;30,5;16,4;30,6;29,5;18,9;15,4;14,2;52;40;43;130;7,9;4,5;
2023-01-04;1900;0;1009;1009,545137;1009,2;1008,9;2944,532;33;30,6;13,2;31,3;29,8;17,4;10;14,2;46;27;35;154;7,3;4,8;
2023-01-04;2000;0;1008,7;1009,245334;1009;1008,6;2186,121;33;30,4;12,2;31,6;30,4;13;7,2;13,7;35;22;33;112;7,9;4,9;
2023-01-04;2100;0;1008,7;1009,246775;1008,7;1008,6;1336,277;32;29,6;14,1;30,5;29,5;14,1;11,1;13,4;39;30;39;95;7,8;3,9;
2023-01-04;2200;0;1009,5;1010,051216;1009,5;1008,7;525,831;31;27,4;11,1;29,6;27,4;14,4;10,9;13;40;35;36;66;8,1;3,5;
2023-01-04;2300;0;1010,4;1010,956523;1010,4;1009,5;33,022;28;24,8;13,6;27,4;24,7;14;11,1;12,5;51;36;50;65;6,6;2,9;
2023-01-05;0000;0;1011,3;1011,860027;1011,3;1010,4;0;26;23,2;14,7;24,8;23;14,8;13,4;12,5;59;50;59;69;5,3;2,6;
2023-01-05;0100;0;1012,1;1012,662558;1012,1;1011,3;0;24;22,1;15,7;23,2;22;15,7;14,6;12,5;67;59;67;68;5,1;1,4;
2023-01-05;0200;0;1012,5;1013,064118;1012,6;1012,1;0;23;21,4;16,4;22,6;21,2;16,7;15,3;12,5;73;63;73;105;3;1,6;
2023-01-05;0300;0;1012,4;1012,964638;1012,6;1012,4;0;22;21,1;17,2;21,9;21,1;17,4;16,4;12,5;79;73;79;35;5,1;,9;
2023-01-05;0400;0;1012,2;1012,76742;1012,4;1012,2;0;21;19,6;17,3;21,1;19,5;17,7;16,9;12,5;87;79;87;360;2,3;,5;
2023-01-05;0500;0;1011,8;1012,369726;1012,2;1011,8;0;20;18,3;17;19,6;18,3;17,6;16,6;12,5;93;87;92;68;2,1;,6;
2023-01-05;0600;0;1011,7;1012,270845;1011,8;1011,6;0;19;17,7;16,7;18,4;17,7;17,4;16,6;12,4;95;91;94;309;1,4;,3;
2023-01-05;0700;0;1011,9;1012,471745;1012;1011,7;0;18;17,3;16,5;18,2;16,6;17,2;15,5;12,4;95;92;95;86;1,1;,9;
2023-01-05;0800;0;1012,4;1012,972027;1012,4;1011,9;0;18;17,3;16,7;17,8;17;17,2;16,1;12,4;96;94;96;69;1,6;,5;
2023-01-05;0900;0;1012,8;1013,370094;1012,8;1012,4;56,976;18;18,4;17,6;18,4;16,6;17,7;15,9;12,5;97;95;95;37;2,6;1,8;
2023-01-05;1000;0;1013,3;1013,864372;1013,3;1012,8;615,797;20;21,5;18,3;21,5;18,3;18,4;17,5;13,1;95;82;82;33;2,9;1,2;
2023-01-05;1100;0;1013,8;1014,360276;1013,8;1013,3;1397,716;22;23,8;17,8;23,8;21,2;18,9;17,4;14,1;83;69;69;44;5,5;2,6;
2023-01-05;1200;0;1014,2;1014,75656;1014,2;1013,8;2166,837;25;25,9;15,2;26;23,7;18,4;14,2;14,2;69;48;52;94;5,5;1,6;
2023-01-05;1300;0;1014,7;1015,254424;1014,7;1014,2;2881,682;27;27,2;15,6;27,6;25,8;16,1;14,5;14,2;54;48;49;108;4,6;1,5;
2023-01-05;1400;1,6;1014,7;1015,252217;1014,8;1014,6;3421,58;28;28,4;18,6;28,4;25,9;18,6;15,1;14,2;60;47;55;218;6,5;4,1;
2023-01-05;1500;0;1014,4;1014,950229;1014,7;1014,4;3765,784;30;29,4;17,1;30;27,6;18,6;15,2;14,2;56;42;48;154;8,1;4,5;
2023-01-05;1600;0;1014,2;1014,750484;1014,5;1014,1;3931,528;31;29,2;17,2;30,3;28,5;18,7;16,3;14,2;53;45;48;157;8,8;5,4;
2023-01-05;1700;0;1013,8;1014,348996;1014,2;1013,8;3810,407;31;29,9;16,8;30,6;29,1;17,9;16,2;14,2;50;44;45;157;9,3;5,2;
2023-01-05;1800;0;1013,4;1013,946434;1013,8;1013,4;3489,697;32;31,2;16,4;31,2;29,6;17,3;15,5;14,2;46;41;41;141;9,8;5,5;
2023-01-05;1900;0;1013,3;1013,84728;1013,5;1013,2;2914,771;32;30,7;15;31,3;29,9;16,2;13,9;14,2;42;36;38;114;10,3;4,9;
2023-01-05;2000;0;1013,3;1013,849996;1013,4;1013,2;2194,946;32;29,2;15,2;31;29,1;15,5;13,9;13,7;43;37;43;110;9,5;6;
2023-01-05;2100;0;1013,7;1014,253141;1013,7;1013,3;1384,741;31;27,6;14,6;29,3;27,6;15,9;14,6;13,4;47;42;45;94;9,8;6,4;
2023-01-05;2200;0;1014,4;1014,957043;1014,4;1013,7;561,47;29;25,7;15,9;27,7;25,4;15,9;14,6;13;55;45;55;97;9,8;4,5;
2023-01-05;2300;0;1015;1015,561318;1015;1014,4;36,939;26;23,6;16,4;25,7;23,6;16,4;15,9;12,5;64;55;64;103;8,7;4,7;
2023-01-06;0000;0;1015,8;1016,363851;1015,8;1015;0;24;22,5;17,2;23,7;22,2;17,3;16,4;12,5;73;64;72;94;8;3,1;
2023-01-06;0100;0;1016,5;1017,065963;1016,5;1015,8;0;23;21,6;18;22,4;21,4;18,1;17,1;12,5;80;72;80;101;6,1;3;
2023-01-06;0200;0;1016,6;1017,165826;1016,6;1016,5;0;22;21,7;18;21,8;21,3;18,2;17,8;12,5;82;79;79;86;6,7;2,8;
